Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomeVsLevelMedian,PromotionStagnation,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
42,0,495,2,1,3,1,37,3,4,3,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,0.9523809523809523,1.1056704221864553,0.1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
55,0,282,2,2,4,0,58,1,5,3,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,0.8260869565217391,0.997660149750416,0.47368421052631576,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
56,0,206,8,4,4,1,99,3,5,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,0.19444444444444445,1.0252183860232944,1.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
40,0,458,16,2,3,1,74,3,1,3,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,0.6666666666666666,1.3273408239700375,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,0,943,9,3,4,1,86,3,3,4,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,0.9,0.8517034068136272,0.1111111111111111,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,0,523,2,3,3,1,98,3,2,4,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,1.0,0.8728464419475656,0.8888888888888888,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,0,1018,1,3,3,0,66,3,2,1,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0.9,0.7683520599250936,0.1111111111111111,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
35,0,482,4,4,3,1,87,3,2,3,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,1.0,0.795692883895131,0.1111111111111111,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
51,0,770,5,3,3,1,84,3,4,2,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,1.0,0.8682679212578928,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,0,1009,2,2,2,0,31,3,2,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0.6363636363636364,1.290823970037453,0.14285714285714285,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,0,507,15,2,3,0,66,3,2,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,1.0,1.1470037453183521,0.9,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
25,0,882,19,1,4,1,67,3,1,4,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,0.42857142857142855,1.3741573033707866,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
58,1,601,7,4,3,0,53,2,3,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,0.3225806451612903,1.0028056112224448,0.5,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
40,0,329,1,4,2,1,88,3,1,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,0.5714285714285714,0.8940074906367041,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,0,607,7,3,1,0,83,4,2,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0.8823529411764706,0.8687265917602996,0.4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
48,0,855,4,3,4,1,54,3,3,4,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,0.9090909090909091,0.7913827655310621,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27,0,1291,11,3,3,0,98,4,1,4,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,0.2,0.949063670411985,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
51,0,1405,11,2,4,0,82,2,4,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,0.1724137931034483,0.8135446329082581,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
18,0,1124,1,3,4,0,97,3,1,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,0.0,0.6033707865168539,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35,0,817,1,3,4,0,60,2,2,4,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,0.9,1.004307116104869,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
27,0,793,2,1,4,1,43,1,2,4,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,0.75,0.949625468164794,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
55,1,267,13,4,1,1,85,4,4,3,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,0.7916666666666666,0.8477776402129503,0.15789473684210525,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
56,0,1369,23,3,4,1,68,3,4,2,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,0.5757575757575758,0.8296397177169741,0.7894736842105263,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,0,999,26,1,1,0,92,2,1,3,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,1.0,0.7599250936329588,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
40,0,1202,2,1,2,0,89,4,2,3,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,0.8,1.1941947565543072,0.9166666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34,0,285,29,3,2,1,86,3,2,3,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,0.8,1.0166666666666666,0.875,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,1,703,2,3,3,0,90,2,1,4,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,0.3333333333333333,1.0430711610486891,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
35,1,662,18,4,4,0,67,3,2,3,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,0.8,0.8640449438202247,0.75,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
38,0,693,7,3,4,1,57,4,1,3,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,1.0,0.9775280898876404,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,0,404,2,4,3,0,98,3,2,4,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,1.0,1.252247191011236,0.2857142857142857,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,0,736,26,3,3,1,48,2,2,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,1.0,0.8846441947565543,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,1,330,22,4,4,1,98,3,2,3,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,1.0,1.1571161048689138,0.6,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
39,0,1498,21,4,1,1,44,2,2,4,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,0.625,1.146067415730337,0.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
51,0,541,2,3,2,1,52,3,3,2,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,0.2857142857142857,1.0617234468937875,0.75,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
41,0,1200,22,3,4,0,75,3,2,4,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,0.5,1.0237827715355805,0.5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,0,1439,4,1,3,1,54,3,1,3,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,0.75,1.1220973782771535,0.16666666666666666,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
33,0,1111,5,1,2,1,61,3,2,4,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,0.625,1.8722846441947565,0.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
32,0,499,2,1,3,1,36,3,2,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,0.75,0.7636704119850187,0.3333333333333333,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
39,0,1485,25,2,3,1,71,3,3,3,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,0.46153846153846156,1.094188376753507,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,0,1372,18,1,1,1,93,4,2,3,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,0.5,1.1670411985018727,0.3333333333333333,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
52,0,322,28,2,4,0,59,4,4,3,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,0.20833333333333334,0.8200445710040857,0.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
43,0,930,6,3,1,0,73,2,2,3,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,1.0,0.7642322097378277,0.05,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27,0,205,10,3,4,0,98,2,2,4,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,1.0,1.0803370786516855,0.6666666666666666,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
27,1,135,17,4,4,0,51,3,1,3,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,1.0,0.8966292134831461,0.875,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
26,0,683,2,1,1,1,36,2,1,4,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,0.8,1.4621722846441947,0.25,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
42,0,1147,10,3,3,0,31,3,4,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,0.9523809523809523,1.0399281911600842,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
52,0,258,8,4,3,0,54,3,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,0.4166666666666667,1.104868913857678,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
37,0,1462,11,3,1,0,94,3,1,3,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,0.375,1.3591760299625468,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
35,0,200,18,2,3,1,60,3,3,4,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,0.2,0.9380761523046092,1.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25,0,949,1,3,1,1,81,3,1,4,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,0.42857142857142855,1.20936329588015,0.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
26,0,652,7,3,3,1,100,4,1,1,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,0.875,1.3400749063670412,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
29,0,332,17,3,2,1,51,2,3,1,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9,1.0,0.8004008016032064,0.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
49,1,1475,28,2,1,1,97,2,2,1,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,0.2,0.802247191011236,0.25,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,1,337,14,1,3,0,84,3,3,4,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,0.8888888888888888,0.7568136272545091,0.875,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
54,0,971,1,3,4,0,54,3,4,4,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,0.6896551724137931,1.0726754983285873,0.6,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
58,0,1055,1,3,4,0,76,3,5,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,0.28125,1.0243864392678868,0.1111111111111111,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
55,0,1136,1,4,2,1,81,4,4,4,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,0.22580645161290322,0.9119722669307911,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,0,1174,3,4,1,0,99,3,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,0.3333333333333333,1.7374531835205993,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
31,1,667,1,4,2,0,50,1,1,3,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,1.0,0.5089887640449439,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30,0,855,7,4,4,0,73,3,2,1,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,0.375,0.8949438202247191,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31,0,182,8,5,1,0,93,3,4,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,0.3333333333333333,1.0165903181874458,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,0,560,1,4,4,1,91,3,1,1,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,0.4,1.1220973782771535,0.25,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
31,1,202,8,3,1,0,34,2,1,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,1.0,0.4722846441947566,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
27,0,1377,11,1,2,1,91,3,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,0.8333333333333334,0.7861423220973783,0.2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,0,172,4,4,1,1,37,2,2,4,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,1.0,1.0880149812734083,0.1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,0,329,16,4,3,0,98,2,2,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,0.2727272727272727,1.05749063670412,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
47,0,465,1,3,1,1,74,3,1,4,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,0.35294117647058826,1.2808988764044944,0.16666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
25,1,383,9,2,1,1,68,2,1,1,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2,0.5,1.647940074906367,0.6666666666666666,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
37,0,1413,5,2,3,1,84,4,1,3,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,0.8571428571428571,1.3108614232209739,0.16666666666666666,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
56,0,1255,1,2,1,0,90,3,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0,0.6,0.7737827715355805,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47,0,359,2,4,1,0,82,3,4,3,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,0.7692307692307693,1.062832734926334,0.25,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
24,0,1476,4,1,4,0,42,3,2,3,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,1.0,0.7794007490636704,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
32,0,601,7,5,4,1,97,3,2,4,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,0.5714285714285714,1.7235955056179775,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,0,401,1,3,4,0,86,2,1,2,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,0.7142857142857143,1.2337078651685394,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,0,1283,5,5,2,1,90,4,1,3,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,0.5714285714285714,0.7966292134831461,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,0,663,9,4,3,1,81,3,2,3,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,0.7272727272727273,0.7443820224719101,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
31,0,326,8,2,1,1,31,3,3,4,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,1.0,1.0814629258517034,0.6923076923076923,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
46,1,377,9,3,1,1,52,3,3,4,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,0.25,1.011623246492986,0.5714285714285714,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
39,1,592,2,3,1,0,54,2,1,1,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,0.09090909090909091,1.3655430711610488,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,1,1445,1,5,3,0,100,4,3,2,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,1.0,0.7460921843687375,0.4,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
45,0,1038,20,3,2,1,95,1,3,1,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,0.2916666666666667,1.0872745490981963,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,0,1398,8,2,4,0,96,4,1,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,0.375,0.7898876404494382,0.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
31,1,523,2,3,2,1,94,3,1,4,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,0.2857142857142857,1.3940074906367041,1.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
45,0,1448,29,3,2,1,55,3,3,4,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,0.3,0.9398797595190381,0.3333333333333333,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
48,0,1221,7,3,3,1,96,3,2,1,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,0.13333333333333333,1.0273408239700375,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34,1,1107,9,4,1,0,52,3,1,3,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,1.0,1.0269662921348315,1.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
40,0,218,8,1,4,1,55,2,3,2,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,0.5625,1.3784569138276552,0.4444444444444444,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,0,866,5,3,4,1,84,3,2,1,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,0.8333333333333334,1.5848314606741574,0.2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
44,0,981,5,3,3,1,90,2,1,3,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3,0.7142857142857143,1.1842696629213483,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
53,0,447,2,3,4,1,39,4,4,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,0.2571428571428571,1.0274854525194999,0.8888888888888888,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
49,0,1495,5,4,1,1,96,3,2,3,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,0.15,1.2455056179775281,0.3333333333333333,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
40,0,896,2,3,3,1,68,3,1,3,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,0.375,0.8782771535580525,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
